date,quote,rate_per_usd,source,retrieved_at
2025-03-17,JPY,148.82,ecb,2026-09-15
2025-03-17,KRW,1448.29,ecb,2026-09-15
2025-03-18,JPY,149.75,ecb,2026-09-15
2025-03-18,KRW,1453.26,ecb,2026-09-15
2025-03-19,JPY,149.83,ecb,2026-09-15
2025-03-19,KRW,1458.85,ecb,2026-09-15
2025-03-20,JPY,148.48,ecb,2026-09-15
2025-03-20,KRW,1469.55,ecb,2026-09-15
2025-03-21,JPY,148.69,ecb,2026-09-15
2025-03-21,KRW,1464.40,ecb,2026-09-15
2025-03-24,JPY,149.81,ecb,2026-09-15
2025-03-24,KRW,1467.29,ecb,2026-09-15
2025-03-25,JPY,149.95,ecb,2026-09-15
2025-03-25,KRW,1466.20,ecb,2026-09-15
2025-03-26,JPY,150.35,ecb,2026-09-15
2025-03-26,KRW,1465.39,ecb,2026-09-15
2025-03-27,JPY,150.72,ecb,2026-09-15
2025-03-27,KRW,1465.15,ecb,2026-09-15
2025-03-28,JPY,150.63,ecb,2026-09-15
2025-03-28,KRW,1468.60,ecb,2026-09-15
2025-03-31,JPY,149.42,ecb,2026-09-15
2025-03-31,KRW,1474.54,ecb,2026-09-15
2025-04-01,JPY,149.18,ecb,2026-09-15
2025-04-01,KRW,1472.40,ecb,2026-09-15
2025-04-02,JPY,149.24,ecb,2026-09-15
2025-04-02,KRW,1461.88,ecb,2026-09-15
2025-04-03,JPY,146.14,ecb,2026-09-15
2025-04-03,KRW,1455.45,ecb,2026-09-15
2025-04-04,JPY,145.21,ecb,2026-09-15
2025-04-04,KRW,1448.05,ecb,2026-09-15
2025-04-07,JPY,146.42,ecb,2026-09-15
2025-04-07,KRW,1464.86,ecb,2026-09-15
2025-04-08,JPY,146.71,ecb,2026-09-15
2025-04-08,KRW,1478.35,ecb,2026-09-15
2025-04-09,JPY,144.51,ecb,2026-09-15
2025-04-09,KRW,1476.73,ecb,2026-09-15
2025-04-10,JPY,145.53,ecb,2026-09-15
2025-04-10,KRW,1455.45,ecb,2026-09-15
2025-04-11,JPY,142.84,ecb,2026-09-15
2025-04-11,KRW,1431.68,ecb,2026-09-15
2025-04-14,JPY,143.25,ecb,2026-09-15
2025-04-14,KRW,1421.54,ecb,2026-09-15
2025-04-15,JPY,142.93,ecb,2026-09-15
2025-04-15,KRW,1426.85,ecb,2026-09-15
2025-04-16,JPY,142.75,ecb,2026-09-15
2025-04-16,KRW,1418.06,ecb,2026-09-15
2025-04-17,JPY,142.59,ecb,2026-09-15
2025-04-17,KRW,1416.48,ecb,2026-09-15
2025-04-22,JPY,140.34,ecb,2026-09-15
2025-04-22,KRW,1425.18,ecb,2026-09-15
2025-04-23,JPY,141.64,ecb,2026-09-15
2025-04-23,KRW,1422.13,ecb,2026-09-15
2025-04-24,JPY,142.55,ecb,2026-09-15
2025-04-24,KRW,1435.29,ecb,2026-09-15
2025-04-25,JPY,143.35,ecb,2026-09-15
2025-04-25,KRW,1439.49,ecb,2026-09-15
2025-04-28,JPY,143.34,ecb,2026-09-15
2025-04-28,KRW,1444.38,ecb,2026-09-15
2025-04-29,JPY,142.69,ecb,2026-09-15
2025-04-29,KRW,1435.67,ecb,2026-09-15
2025-04-30,JPY,143.04,ecb,2026-09-15
2025-04-30,KRW,1423.01,ecb,2026-09-15
2025-05-02,JPY,144.52,ecb,2026-09-15
2025-05-02,KRW,1397.73,ecb,2026-09-15
2025-05-05,JPY,143.87,ecb,2026-09-15
2025-05-05,KRW,1371.32,ecb,2026-09-15
2025-05-06,JPY,142.73,ecb,2026-09-15
2025-05-06,KRW,1381.08,ecb,2026-09-15
2025-05-07,JPY,143.39,ecb,2026-09-15
2025-05-07,KRW,1391.15,ecb,2026-09-15
2025-05-08,JPY,144.68,ecb,2026-09-15
2025-05-08,KRW,1398.72,ecb,2026-09-15
2025-05-09,JPY,145.18,ecb,2026-09-15
2025-05-09,KRW,1400.39,ecb,2026-09-15
2025-05-12,JPY,148.08,ecb,2026-09-15
2025-05-12,KRW,1419.08,ecb,2026-09-15
2025-05-13,JPY,148.14,ecb,2026-09-15
2025-05-13,KRW,1424.45,ecb,2026-09-15
2025-05-14,JPY,146.25,ecb,2026-09-15
2025-05-14,KRW,1397.56,ecb,2026-09-15
2025-05-15,JPY,146.00,ecb,2026-09-15
2025-05-15,KRW,1398.08,ecb,2026-09-15
2025-05-16,JPY,145.66,ecb,2026-09-15
2025-05-16,KRW,1396.44,ecb,2026-09-15
2025-05-19,JPY,144.97,ecb,2026-09-15
2025-05-19,KRW,1388.78,ecb,2026-09-15
2025-05-20,JPY,144.64,ecb,2026-09-15
2025-05-20,KRW,1394.62,ecb,2026-09-15
2025-05-21,JPY,143.77,ecb,2026-09-15
2025-05-21,KRW,1375.31,ecb,2026-09-15
2025-05-22,JPY,143.42,ecb,2026-09-15
2025-05-22,KRW,1381.79,ecb,2026-09-15
2025-05-23,JPY,142.58,ecb,2026-09-15
2025-05-23,KRW,1376.67,ecb,2026-09-15
2025-05-26,JPY,142.90,ecb,2026-09-15
2025-05-26,KRW,1369.48,ecb,2026-09-15
2025-05-27,JPY,144.17,ecb,2026-09-15
2025-05-27,KRW,1374.25,ecb,2026-09-15
2025-05-28,JPY,144.41,ecb,2026-09-15
2025-05-28,KRW,1373.36,ecb,2026-09-15
2025-05-29,JPY,144.91,ecb,2026-09-15
2025-05-29,KRW,1374.85,ecb,2026-09-15
2025-05-30,JPY,143.72,ecb,2026-09-15
2025-05-30,KRW,1378.51,ecb,2026-09-15
2025-06-02,JPY,142.73,ecb,2026-09-15
2025-06-02,KRW,1376.83,ecb,2026-09-15
2025-06-03,JPY,143.16,ecb,2026-09-15
2025-06-03,KRW,1376.78,ecb,2026-09-15
2025-06-04,JPY,144.19,ecb,2026-09-15
2025-06-04,KRW,1366.32,ecb,2026-09-15
2025-06-05,JPY,143.27,ecb,2026-09-15
2025-06-05,KRW,1357.39,ecb,2026-09-15
2025-06-06,JPY,144.26,ecb,2026-09-15
2025-06-06,KRW,1359.29,ecb,2026-09-15
2025-06-09,JPY,144.50,ecb,2026-09-15
2025-06-09,KRW,1356.44,ecb,2026-09-15
2025-06-10,JPY,144.57,ecb,2026-09-15
2025-06-10,KRW,1366.55,ecb,2026-09-15
2025-06-11,JPY,145.34,ecb,2026-09-15
2025-06-11,KRW,1375.58,ecb,2026-09-15
2025-06-12,JPY,143.73,ecb,2026-09-15
2025-06-12,KRW,1353.78,ecb,2026-09-15
2025-06-13,JPY,144.15,ecb,2026-09-15
2025-06-13,KRW,1370.24,ecb,2026-09-15
2025-06-16,JPY,144.19,ecb,2026-09-15
2025-06-16,KRW,1359.48,ecb,2026-09-15
2025-06-17,JPY,144.67,ecb,2026-09-15
2025-06-17,KRW,1365.34,ecb,2026-09-15
2025-06-18,JPY,144.83,ecb,2026-09-15
2025-06-18,KRW,1375.65,ecb,2026-09-15
2025-06-19,JPY,145.67,ecb,2026-09-15
2025-06-19,KRW,1380.12,ecb,2026-09-15
2025-06-20,JPY,145.61,ecb,2026-09-15
2025-06-20,KRW,1366.74,ecb,2026-09-15
2025-06-23,JPY,147.55,ecb,2026-09-15
2025-06-23,KRW,1388.15,ecb,2026-09-15
2025-06-24,JPY,144.97,ecb,2026-09-15
2025-06-24,KRW,1360.17,ecb,2026-09-15
2025-06-25,JPY,145.78,ecb,2026-09-15
2025-06-25,KRW,1363.55,ecb,2026-09-15
2025-06-26,JPY,144.44,ecb,2026-09-15
2025-06-26,KRW,1357.10,ecb,2026-09-15
2025-06-27,JPY,144.60,ecb,2026-09-15
2025-06-27,KRW,1360.82,ecb,2026-09-15
2025-06-30,JPY,144.34,ecb,2026-09-15
2025-06-30,KRW,1355.13,ecb,2026-09-15
2025-07-01,JPY,142.85,ecb,2026-09-15
2025-07-01,KRW,1353.24,ecb,2026-09-15
2025-07-02,JPY,144.15,ecb,2026-09-15
2025-07-02,KRW,1359.91,ecb,2026-09-15
2025-07-03,JPY,143.93,ecb,2026-09-15
2025-07-03,KRW,1362.08,ecb,2026-09-15
2025-07-04,JPY,144.40,ecb,2026-09-15
2025-07-04,KRW,1363.39,ecb,2026-09-15
2025-07-07,JPY,145.56,ecb,2026-09-15
2025-07-07,KRW,1367.29,ecb,2026-09-15
2025-07-08,JPY,146.53,ecb,2026-09-15
2025-07-08,KRW,1370.46,ecb,2026-09-15
2025-07-09,JPY,146.72,ecb,2026-09-15
2025-07-09,KRW,1376.80,ecb,2026-09-15
2025-07-10,JPY,146.32,ecb,2026-09-15
2025-07-10,KRW,1373.25,ecb,2026-09-15
2025-07-11,JPY,147.06,ecb,2026-09-15
2025-07-11,KRW,1375.00,ecb,2026-09-15
2025-07-14,JPY,147.37,ecb,2026-09-15
2025-07-14,KRW,1380.65,ecb,2026-09-15
2025-07-15,JPY,147.95,ecb,2026-09-15
2025-07-15,KRW,1381.06,ecb,2026-09-15
2025-07-16,JPY,148.73,ecb,2026-09-15
2025-07-16,KRW,1391.18,ecb,2026-09-15
2025-07-17,JPY,148.79,ecb,2026-09-15
2025-07-17,KRW,1394.47,ecb,2026-09-15
2025-07-18,JPY,148.45,ecb,2026-09-15
2025-07-18,KRW,1390.15,ecb,2026-09-15
2025-07-21,JPY,147.44,ecb,2026-09-15
2025-07-21,KRW,1383.94,ecb,2026-09-15
2025-07-22,JPY,147.17,ecb,2026-09-15
2025-07-22,KRW,1386.10,ecb,2026-09-15
2025-07-23,JPY,146.28,ecb,2026-09-15
2025-07-23,KRW,1374.94,ecb,2026-09-15
2025-07-24,JPY,146.50,ecb,2026-09-15
2025-07-24,KRW,1369.58,ecb,2026-09-15
2025-07-25,JPY,147.65,ecb,2026-09-15
2025-07-25,KRW,1381.27,ecb,2026-09-15
2025-07-28,JPY,148.15,ecb,2026-09-15
2025-07-28,KRW,1385.45,ecb,2026-09-15
2025-07-29,JPY,148.77,ecb,2026-09-15
2025-07-29,KRW,1394.09,ecb,2026-09-15
2025-07-30,JPY,148.31,ecb,2026-09-15
2025-07-30,KRW,1384.23,ecb,2026-09-15
2025-07-31,JPY,149.85,ecb,2026-09-15
2025-07-31,KRW,1394.63,ecb,2026-09-15
2025-08-01,JPY,150.48,ecb,2026-09-15
2025-08-01,KRW,1404.62,ecb,2026-09-15
2025-08-04,JPY,147.38,ecb,2026-09-15
2025-08-04,KRW,1383.72,ecb,2026-09-15
2025-08-05,JPY,147.60,ecb,2026-09-15
2025-08-05,KRW,1391.12,ecb,2026-09-15
2025-08-06,JPY,147.55,ecb,2026-09-15
2025-08-06,KRW,1388.32,ecb,2026-09-15
2025-08-07,JPY,147.38,ecb,2026-09-15
2025-08-07,KRW,1383.63,ecb,2026-09-15
2025-08-08,JPY,147.82,ecb,2026-09-15
2025-08-08,KRW,1390.74,ecb,2026-09-15
2025-08-11,JPY,147.87,ecb,2026-09-15
2025-08-11,KRW,1391.85,ecb,2026-09-15
2025-08-12,JPY,148.46,ecb,2026-09-15
2025-08-12,KRW,1390.17,ecb,2026-09-15
2025-08-13,JPY,147.27,ecb,2026-09-15
2025-08-13,KRW,1378.36,ecb,2026-09-15
2025-08-14,JPY,146.54,ecb,2026-09-15
2025-08-14,KRW,1386.07,ecb,2026-09-15
2025-08-15,JPY,147.00,ecb,2026-09-15
2025-08-15,KRW,1388.96,ecb,2026-09-15
2025-08-18,JPY,147.58,ecb,2026-09-15
2025-08-18,KRW,1386.25,ecb,2026-09-15
2025-08-19,JPY,147.81,ecb,2026-09-15
2025-08-19,KRW,1388.80,ecb,2026-09-15
2025-08-20,JPY,147.43,ecb,2026-09-15
2025-08-20,KRW,1398.78,ecb,2026-09-15
2025-08-21,JPY,147.86,ecb,2026-09-15
2025-08-21,KRW,1398.69,ecb,2026-09-15
2025-08-22,JPY,148.69,ecb,2026-09-15
2025-08-22,KRW,1390.47,ecb,2026-09-15
2025-08-25,JPY,147.35,ecb,2026-09-15
2025-08-25,KRW,1387.28,ecb,2026-09-15
2025-08-26,JPY,147.37,ecb,2026-09-15
2025-08-26,KRW,1394.36,ecb,2026-09-15
2025-08-27,JPY,148.05,ecb,2026-09-15
2025-08-27,KRW,1397.82,ecb,2026-09-15
2025-08-28,JPY,146.87,ecb,2026-09-15
2025-08-28,KRW,1385.80,ecb,2026-09-15
2025-08-29,JPY,147.30,ecb,2026-09-15
2025-08-29,KRW,1391.54,ecb,2026-09-15
2025-09-01,JPY,147.22,ecb,2026-09-15
2025-09-01,KRW,1393.36,ecb,2026-09-15
2025-09-02,JPY,148.63,ecb,2026-09-15
2025-09-02,KRW,1395.34,ecb,2026-09-15
2025-09-03,JPY,148.61,ecb,2026-09-15
2025-09-03,KRW,1389.43,ecb,2026-09-15
2025-09-04,JPY,148.33,ecb,2026-09-15
2025-09-04,KRW,1393.31,ecb,2026-09-15
2025-09-05,JPY,147.98,ecb,2026-09-15
2025-09-05,KRW,1390.78,ecb,2026-09-15
2025-09-08,JPY,147.84,ecb,2026-09-15
2025-09-08,KRW,1387.88,ecb,2026-09-15
2025-09-09,JPY,146.76,ecb,2026-09-15
2025-09-09,KRW,1386.71,ecb,2026-09-15
2025-09-10,JPY,147.49,ecb,2026-09-15
2025-09-10,KRW,1388.85,ecb,2026-09-15
2025-09-11,JPY,147.95,ecb,2026-09-15
2025-09-11,KRW,1392.96,ecb,2026-09-15
2025-09-12,JPY,147.92,ecb,2026-09-15
2025-09-12,KRW,1391.86,ecb,2026-09-15
2025-09-15,JPY,147.36,ecb,2026-09-15
2025-09-15,KRW,1387.98,ecb,2026-09-15
2025-09-16,JPY,146.99,ecb,2026-09-15
2025-09-16,KRW,1381.93,ecb,2026-09-15
2025-09-17,JPY,146.39,ecb,2026-09-15
2025-09-17,KRW,1378.56,ecb,2026-09-15
2025-09-18,JPY,147.44,ecb,2026-09-15
2025-09-18,KRW,1386.50,ecb,2026-09-15
2025-09-19,JPY,148.08,ecb,2026-09-15
2025-09-19,KRW,1398.16,ecb,2026-09-15
2025-09-22,JPY,147.84,ecb,2026-09-15
2025-09-22,KRW,1391.29,ecb,2026-09-15
2025-09-23,JPY,147.80,ecb,2026-09-15
2025-09-23,KRW,1394.55,ecb,2026-09-15
2025-09-24,JPY,148.44,ecb,2026-09-15
2025-09-24,KRW,1399.28,ecb,2026-09-15
2025-09-25,JPY,148.82,ecb,2026-09-15
2025-09-25,KRW,1403.93,ecb,2026-09-15
2025-09-26,JPY,149.75,ecb,2026-09-15
2025-09-26,KRW,1409.82,ecb,2026-09-15
2025-09-29,JPY,148.75,ecb,2026-09-15
2025-09-29,KRW,1401.78,ecb,2026-09-15
2025-09-30,JPY,147.99,ecb,2026-09-15
2025-09-30,KRW,1403.67,ecb,2026-09-15
2025-10-01,JPY,147.11,ecb,2026-09-15
2025-10-01,KRW,1405.25,ecb,2026-09-15
2025-10-02,JPY,146.78,ecb,2026-09-15
2025-10-02,KRW,1401.40,ecb,2026-09-15
2025-10-03,JPY,147.35,ecb,2026-09-15
2025-10-03,KRW,1405.57,ecb,2026-09-15
2025-10-06,JPY,150.04,ecb,2026-09-15
2025-10-06,KRW,1412.23,ecb,2026-09-15
2025-10-07,JPY,150.91,ecb,2026-09-15
2025-10-07,KRW,1413.20,ecb,2026-09-15
2025-10-08,JPY,152.69,ecb,2026-09-15
2025-10-08,KRW,1424.33,ecb,2026-09-15
2025-10-09,JPY,152.79,ecb,2026-09-15
2025-10-09,KRW,1419.17,ecb,2026-09-15
2025-10-10,JPY,152.54,ecb,2026-09-15
2025-10-10,KRW,1421.03,ecb,2026-09-15
2025-10-13,JPY,152.11,ecb,2026-09-15
2025-10-13,KRW,1427.60,ecb,2026-09-15
2025-10-14,JPY,152.10,ecb,2026-09-15
2025-10-14,KRW,1434.71,ecb,2026-09-15
2025-10-15,JPY,151.55,ecb,2026-09-15
2025-10-15,KRW,1423.59,ecb,2026-09-15
2025-10-16,JPY,151.28,ecb,2026-09-15
2025-10-16,KRW,1417.88,ecb,2026-09-15
2025-10-17,JPY,150.42,ecb,2026-09-15
2025-10-17,KRW,1420.58,ecb,2026-09-15
2025-10-20,JPY,150.76,ecb,2026-09-15
2025-10-20,KRW,1423.54,ecb,2026-09-15
2025-10-21,JPY,152.02,ecb,2026-09-15
2025-10-21,KRW,1430.50,ecb,2026-09-15
2025-10-22,JPY,151.83,ecb,2026-09-15
2025-10-22,KRW,1432.66,ecb,2026-09-15
2025-10-23,JPY,152.63,ecb,2026-09-15
2025-10-23,KRW,1440.43,ecb,2026-09-15
2025-10-24,JPY,152.90,ecb,2026-09-15
2025-10-24,KRW,1439.45,ecb,2026-09-15
2025-10-27,JPY,152.86,ecb,2026-09-15
2025-10-27,KRW,1432.32,ecb,2026-09-15
2025-10-28,JPY,152.29,ecb,2026-09-15
2025-10-28,KRW,1436.38,ecb,2026-09-15
2025-10-29,JPY,152.17,ecb,2026-09-15
2025-10-29,KRW,1422.95,ecb,2026-09-15
2025-10-30,JPY,154.43,ecb,2026-09-15
2025-10-30,KRW,1434.99,ecb,2026-09-15
2025-10-31,JPY,154.18,ecb,2026-09-15
2025-10-31,KRW,1428.14,ecb,2026-09-15
2025-11-03,JPY,154.22,ecb,2026-09-15
2025-11-03,KRW,1430.02,ecb,2026-09-15
2025-11-04,JPY,153.50,ecb,2026-09-15
2025-11-04,KRW,1439.20,ecb,2026-09-15
2025-11-05,JPY,153.73,ecb,2026-09-15
2025-11-05,KRW,1444.00,ecb,2026-09-15
2025-11-06,JPY,153.60,ecb,2026-09-15
2025-11-06,KRW,1445.76,ecb,2026-09-15
2025-11-07,JPY,153.09,ecb,2026-09-15
2025-11-07,KRW,1459.64,ecb,2026-09-15
2025-11-10,JPY,154.10,ecb,2026-09-15
2025-11-10,KRW,1454.13,ecb,2026-09-15
2025-11-11,JPY,154.18,ecb,2026-09-15
2025-11-11,KRW,1465.10,ecb,2026-09-15
2025-11-12,JPY,154.79,ecb,2026-09-15
2025-11-12,KRW,1465.88,ecb,2026-09-15
2025-11-13,JPY,154.55,ecb,2026-09-15
2025-11-13,KRW,1463.48,ecb,2026-09-15
2025-11-14,JPY,153.86,ecb,2026-09-15
2025-11-14,KRW,1451.50,ecb,2026-09-15
2025-11-17,JPY,154.90,ecb,2026-09-15
2025-11-17,KRW,1461.46,ecb,2026-09-15
2025-11-18,JPY,155.25,ecb,2026-09-15
2025-11-18,KRW,1462.99,ecb,2026-09-15
2025-11-19,JPY,156.13,ecb,2026-09-15
2025-11-19,KRW,1466.01,ecb,2026-09-15
2025-11-20,JPY,157.61,ecb,2026-09-15
2025-11-20,KRW,1469.35,ecb,2026-09-15
2025-11-21,JPY,156.74,ecb,2026-09-15
2025-11-21,KRW,1474.29,ecb,2026-09-15
2025-11-24,JPY,156.98,ecb,2026-09-15
2025-11-24,KRW,1473.27,ecb,2026-09-15
2025-11-25,JPY,156.19,ecb,2026-09-15
2025-11-25,KRW,1464.88,ecb,2026-09-15
2025-11-26,JPY,156.42,ecb,2026-09-15
2025-11-26,KRW,1474.30,ecb,2026-09-15
2025-11-27,JPY,156.32,ecb,2026-09-15
2025-11-27,KRW,1462.24,ecb,2026-09-15
2025-11-28,JPY,156.12,ecb,2026-09-15
2025-11-28,KRW,1469.66,ecb,2026-09-15
2025-12-01,JPY,154.80,ecb,2026-09-15
2025-12-01,KRW,1465.15,ecb,2026-09-15
2025-12-02,JPY,156.07,ecb,2026-09-15
2025-12-02,KRW,1467.90,ecb,2026-09-15
2025-12-03,JPY,155.37,ecb,2026-09-15
2025-12-03,KRW,1464.50,ecb,2026-09-15
2025-12-04,JPY,154.77,ecb,2026-09-15
2025-12-04,KRW,1471.53,ecb,2026-09-15
2025-12-05,JPY,155.23,ecb,2026-09-15
2025-12-05,KRW,1472.58,ecb,2026-09-15
2025-12-08,JPY,155.55,ecb,2026-09-15
2025-12-08,KRW,1466.19,ecb,2026-09-15
2025-12-09,JPY,156.36,ecb,2026-09-15
2025-12-09,KRW,1468.51,ecb,2026-09-15
2025-12-10,JPY,156.71,ecb,2026-09-15
2025-12-10,KRW,1469.97,ecb,2026-09-15
2025-12-11,JPY,155.58,ecb,2026-09-15
2025-12-11,KRW,1471.14,ecb,2026-09-15
2025-12-12,JPY,155.99,ecb,2026-09-15
2025-12-12,KRW,1477.12,ecb,2026-09-15
2025-12-15,JPY,155.13,ecb,2026-09-15
2025-12-15,KRW,1465.15,ecb,2026-09-15
2025-12-16,JPY,154.61,ecb,2026-09-15
2025-12-16,KRW,1473.24,ecb,2026-09-15
2025-12-17,JPY,155.59,ecb,2026-09-15
2025-12-17,KRW,1479.38,ecb,2026-09-15
2025-12-18,JPY,155.77,ecb,2026-09-15
2025-12-18,KRW,1477.24,ecb,2026-09-15
2025-12-19,JPY,157.23,ecb,2026-09-15
2025-12-19,KRW,1478.72,ecb,2026-09-15
2025-12-22,JPY,157.32,ecb,2026-09-15
2025-12-22,KRW,1480.39,ecb,2026-09-15
2025-12-23,JPY,156.02,ecb,2026-09-15
2025-12-23,KRW,1480.88,ecb,2026-09-15
2025-12-24,JPY,155.96,ecb,2026-09-15
2025-12-24,KRW,1448.24,ecb,2026-09-15
2025-12-29,JPY,156.36,ecb,2026-09-15
2025-12-29,KRW,1437.15,ecb,2026-09-15
2025-12-30,JPY,156.06,ecb,2026-09-15
2025-12-30,KRW,1443.95,ecb,2026-09-15
2025-12-31,JPY,156.67,ecb,2026-09-15
2025-12-31,KRW,1444.20,ecb,2026-09-15
2026-01-02,JPY,156.93,ecb,2026-09-15
2026-01-02,KRW,1444.87,ecb,2026-09-15
2026-01-05,JPY,156.83,ecb,2026-09-15
2026-01-05,KRW,1449.28,ecb,2026-09-15
2026-01-06,JPY,156.44,ecb,2026-09-15
2026-01-06,KRW,1448.65,ecb,2026-09-15
2026-01-07,JPY,156.55,ecb,2026-09-15
2026-01-07,KRW,1447.68,ecb,2026-09-15
2026-01-08,JPY,156.72,ecb,2026-09-15
2026-01-08,KRW,1452.31,ecb,2026-09-15
2026-01-09,JPY,157.64,ecb,2026-09-15
2026-01-09,KRW,1459.84,ecb,2026-09-15
2026-01-12,JPY,157.73,ecb,2026-09-15
2026-01-12,KRW,1466.91,ecb,2026-09-15
2026-01-13,JPY,158.85,ecb,2026-09-15
2026-01-13,KRW,1474.08,ecb,2026-09-15
2026-01-14,JPY,158.63,ecb,2026-09-15
2026-01-14,KRW,1475.41,ecb,2026-09-15
2026-01-15,JPY,158.56,ecb,2026-09-15
2026-01-15,KRW,1468.32,ecb,2026-09-15
2026-01-16,JPY,158.10,ecb,2026-09-15
2026-01-16,KRW,1472.93,ecb,2026-09-15
2026-01-19,JPY,157.93,ecb,2026-09-15
2026-01-19,KRW,1473.20,ecb,2026-09-15
2026-01-20,JPY,157.90,ecb,2026-09-15
2026-01-20,KRW,1476.80,ecb,2026-09-15
2026-01-21,JPY,157.79,ecb,2026-09-15
2026-01-21,KRW,1464.62,ecb,2026-09-15
2026-01-22,JPY,158.79,ecb,2026-09-15
2026-01-22,KRW,1467.72,ecb,2026-09-15
2026-01-23,JPY,158.16,ecb,2026-09-15
2026-01-23,KRW,1467.55,ecb,2026-09-15
2026-01-26,JPY,154.21,ecb,2026-09-15
2026-01-26,KRW,1447.77,ecb,2026-09-15
2026-01-27,JPY,153.34,ecb,2026-09-15
2026-01-27,KRW,1441.20,ecb,2026-09-15
2026-01-28,JPY,152.63,ecb,2026-09-15
2026-01-28,KRW,1428.83,ecb,2026-09-15
2026-01-29,JPY,153.31,ecb,2026-09-15
2026-01-29,KRW,1430.83,ecb,2026-09-15
2026-01-30,JPY,154.03,ecb,2026-09-15
2026-01-30,KRW,1442.63,ecb,2026-09-15
2026-02-02,JPY,155.06,ecb,2026-09-15
2026-02-02,KRW,1452.48,ecb,2026-09-15
2026-02-03,JPY,155.85,ecb,2026-09-15
2026-02-03,KRW,1448.56,ecb,2026-09-15
2026-02-04,JPY,156.64,ecb,2026-09-15
2026-02-04,KRW,1455.75,ecb,2026-09-15
2026-02-05,JPY,156.90,ecb,2026-09-15
2026-02-05,KRW,1465.15,ecb,2026-09-15
2026-02-06,JPY,157.09,ecb,2026-09-15
2026-02-06,KRW,1467.42,ecb,2026-09-15
2026-02-09,JPY,156.19,ecb,2026-09-15
2026-02-09,KRW,1462.05,ecb,2026-09-15
2026-02-10,JPY,155.13,ecb,2026-09-15
2026-02-10,KRW,1461.64,ecb,2026-09-15
2026-02-11,JPY,153.61,ecb,2026-09-15
2026-02-11,KRW,1451.97,ecb,2026-09-15
2026-02-12,JPY,153.71,ecb,2026-09-15
2026-02-12,KRW,1438.29,ecb,2026-09-15
2026-02-13,JPY,153.29,ecb,2026-09-15
2026-02-13,KRW,1446.45,ecb,2026-09-15
2026-02-16,JPY,153.34,ecb,2026-09-15
2026-02-16,KRW,1441.42,ecb,2026-09-15
2026-02-17,JPY,153.10,ecb,2026-09-15
2026-02-17,KRW,1445.82,ecb,2026-09-15
2026-02-18,JPY,153.64,ecb,2026-09-15
2026-02-18,KRW,1445.89,ecb,2026-09-15
2026-02-19,JPY,154.90,ecb,2026-09-15
2026-02-19,KRW,1449.68,ecb,2026-09-15
2026-02-20,JPY,155.21,ecb,2026-09-15
2026-02-20,KRW,1449.66,ecb,2026-09-15
2026-02-23,JPY,154.82,ecb,2026-09-15
2026-02-23,KRW,1443.55,ecb,2026-09-15
2026-02-24,JPY,155.84,ecb,2026-09-15
2026-02-24,KRW,1443.30,ecb,2026-09-15
2026-02-25,JPY,156.74,ecb,2026-09-15
2026-02-25,KRW,1427.90,ecb,2026-09-15
2026-02-26,JPY,156.06,ecb,2026-09-15
2026-02-26,KRW,1425.64,ecb,2026-09-15
2026-02-27,JPY,155.98,ecb,2026-09-15
2026-02-27,KRW,1441.97,ecb,2026-09-15
2026-03-02,JPY,157.45,ecb,2026-09-15
2026-03-02,KRW,1462.11,ecb,2026-09-15
2026-03-03,JPY,157.66,ecb,2026-09-15
2026-03-03,KRW,1478.50,ecb,2026-09-15
2026-03-04,JPY,157.11,ecb,2026-09-15
2026-03-04,KRW,1464.80,ecb,2026-09-15
2026-03-05,JPY,157.54,ecb,2026-09-15
2026-03-05,KRW,1475.79,ecb,2026-09-15
2026-03-06,JPY,157.92,ecb,2026-09-15
2026-03-06,KRW,1485.18,ecb,2026-09-15
2026-03-09,JPY,158.50,ecb,2026-09-15
2026-03-09,KRW,1485.12,ecb,2026-09-15
2026-03-10,JPY,157.78,ecb,2026-09-15
2026-03-10,KRW,1470.12,ecb,2026-09-15
2026-03-11,JPY,158.56,ecb,2026-09-15
2026-03-11,KRW,1477.11,ecb,2026-09-15
2026-03-12,JPY,158.86,ecb,2026-09-15
2026-03-12,KRW,1480.84,ecb,2026-09-15
2026-03-13,JPY,159.33,ecb,2026-09-15
2026-03-13,KRW,1491.70,ecb,2026-09-15
2026-03-16,JPY,159.14,ecb,2026-09-15
2026-03-16,KRW,1490.75,ecb,2026-09-15
2026-03-17,JPY,158.95,ecb,2026-09-15
2026-03-17,KRW,1487.18,ecb,2026-09-15
2026-03-18,JPY,159.56,ecb,2026-09-15
2026-03-18,KRW,1503.55,ecb,2026-09-15
2026-03-19,JPY,158.81,ecb,2026-09-15
2026-03-19,KRW,1501.61,ecb,2026-09-15
2026-03-20,JPY,158.77,ecb,2026-09-15
2026-03-20,KRW,1500.80,ecb,2026-09-15
2026-03-23,JPY,158.55,ecb,2026-09-15
2026-03-23,KRW,1487.52,ecb,2026-09-15
2026-03-24,JPY,158.93,ecb,2026-09-15
2026-03-24,KRW,1498.86,ecb,2026-09-15
2026-03-25,JPY,158.96,ecb,2026-09-15
2026-03-25,KRW,1497.53,ecb,2026-09-15
2026-03-26,JPY,159.62,ecb,2026-09-15
2026-03-26,KRW,1506.32,ecb,2026-09-15
2026-03-27,JPY,159.90,ecb,2026-09-15
