yyyymm,period_type,imex,dimension,name,value_usd_k,retrieved_at
2022-05,D10,E,country,말레이시아,210150,2026-09-11
2022-05,D20,E,country,말레이시아,472852,2026-09-11
2022-05,FULL,E,country,말레이시아,897014,2026-09-11
2022-06,D10,E,country,중국,3658390,2026-09-11
2022-06,D20,E,country,중국,7633489,2026-09-11
2022-06,FULL,E,country,중국,12960973,2026-09-11
2022-06,D10,E,country,미국,2406351,2026-09-11
2022-06,D20,E,country,미국,4879472,2026-09-11
2022-06,FULL,E,country,미국,9768741,2026-09-11
2022-06,D10,E,country,베트남,1385185,2026-09-11
2022-06,D20,E,country,베트남,2805800,2026-09-11
2022-06,FULL,E,country,베트남,4846173,2026-09-11
2022-06,D10,E,country,유럽연합,1277410,2026-09-11
2022-06,D20,E,country,유럽연합,2848129,2026-09-11
2022-06,FULL,E,country,유럽연합,5235366,2026-09-11
2022-06,D10,E,country,일본,729056,2026-09-11
2022-06,D20,E,country,일본,1523850,2026-09-11
2022-06,FULL,E,country,일본,2651096,2026-09-11
2022-06,D10,E,country,대만,700293,2026-09-11
2022-06,D20,E,country,대만,1384791,2026-09-11
2022-06,FULL,E,country,대만,2415618,2026-09-11
2022-06,D10,E,country,싱가포르,573044,2026-09-11
2022-06,D20,E,country,싱가포르,1010341,2026-09-11
2022-06,FULL,E,country,싱가포르,1532102,2026-09-11
2022-06,D10,E,country,홍콩,371185,2026-09-11
2022-06,D20,E,country,홍콩,872779,2026-09-11
2022-06,FULL,E,country,홍콩,2819014,2026-09-11
2022-06,D10,E,country,말레이시아,334761,2026-09-11
2022-06,D20,E,country,말레이시아,618386,2026-09-11
2022-06,FULL,E,country,말레이시아,1007057,2026-09-11
2022-06,D10,E,country,인도,299771,2026-09-11
2022-06,D20,E,country,인도,711072,2026-09-11
2022-06,FULL,E,country,인도,1428532,2026-09-11
2021-07,D10,I,country,중국,3805588,2026-09-11
2021-07,D20,I,country,중국,7786672,2026-09-11
2021-07,FULL,I,country,중국,11524030,2026-09-11
2021-07,D10,I,country,유럽연합,2349776,2026-09-11
2021-07,D20,I,country,유럽연합,4191225,2026-09-11
2021-07,FULL,I,country,유럽연합,6288822,2026-09-11
2021-07,D10,I,country,미국,2269818,2026-09-11
2021-07,D20,I,country,미국,4243685,2026-09-11
2021-07,FULL,I,country,미국,6339477,2026-09-11
2021-07,D10,I,country,일본,1546970,2026-09-11
2021-07,D20,I,country,일본,3025383,2026-09-11
2021-07,FULL,I,country,일본,4536865,2026-09-11
2021-07,D10,I,country,호주,1177520,2026-09-11
2021-07,D20,I,country,호주,2335168,2026-09-11
2021-07,FULL,I,country,호주,3184507,2026-09-11
2021-07,D10,I,country,대만,688758,2026-09-11
2021-07,D20,I,country,대만,1341611,2026-09-11
2021-07,FULL,I,country,대만,2049202,2026-09-11
2021-07,D10,I,country,베트남,562089,2026-09-11
2021-07,D20,I,country,베트남,1245728,2026-09-11
2021-07,FULL,I,country,베트남,1989461,2026-09-11
2021-07,D10,I,country,사우디아라비아,553458,2026-09-11
2021-07,D20,I,country,사우디아라비아,962301,2026-09-11
2021-07,FULL,I,country,사우디아라비아,1839191,2026-09-11
2021-07,D10,I,country,러시아 연방,403195,2026-09-11
2021-07,D20,I,country,러시아 연방,808036,2026-09-11
2021-07,FULL,I,country,러시아 연방,1183477,2026-09-11
2021-07,D10,I,country,말레이시아,290205,2026-09-11
2021-07,D20,I,country,말레이시아,599991,2026-09-11
2021-07,FULL,I,country,말레이시아,890220,2026-09-11
2021-08,D10,I,country,중국,3714107,2026-09-11
2021-08,D20,I,country,중국,7681939,2026-09-11
2021-08,FULL,I,country,중국,11731429,2026-09-11
2021-08,D10,I,country,미국,2252772,2026-09-11
2021-08,D20,I,country,미국,4464915,2026-09-11
2021-08,FULL,I,country,미국,6210232,2026-09-11
2021-08,D10,I,country,유럽연합,1880985,2026-09-11
2021-08,D20,I,country,유럽연합,3684691,2026-09-11
2021-08,FULL,I,country,유럽연합,5210517,2026-09-11
2021-08,D10,I,country,일본,1618065,2026-09-11
2021-08,D20,I,country,일본,2967782,2026-09-11
2021-08,FULL,I,country,일본,4454302,2026-09-11
2021-08,D10,I,country,호주,955110,2026-09-11
2021-08,D20,I,country,호주,2085818,2026-09-11
2021-08,FULL,I,country,호주,2761561,2026-09-11
2021-08,D10,I,country,사우디아라비아,771061,2026-09-11
2021-08,D20,I,country,사우디아라비아,1689041,2026-09-11
2021-08,FULL,I,country,사우디아라비아,2200441,2026-09-11
2021-08,D10,I,country,대만,602341,2026-09-11
2021-08,D20,I,country,대만,1328470,2026-09-11
2021-08,FULL,I,country,대만,2026278,2026-09-11
2021-08,D10,I,country,러시아 연방,577296,2026-09-11
2021-08,D20,I,country,러시아 연방,1111280,2026-09-11
2021-08,FULL,I,country,러시아 연방,1537346,2026-09-11
2021-08,D10,I,country,베트남,570345,2026-09-11
2021-08,D20,I,country,베트남,1315835,2026-09-11
2021-08,FULL,I,country,베트남,2123504,2026-09-11
2021-08,D10,I,country,말레이시아,246042,2026-09-11
2021-08,D20,I,country,말레이시아,523013,2026-09-11
2021-08,FULL,I,country,말레이시아,710923,2026-09-11
2021-09,D10,I,country,중국,4269098,2026-09-11
2021-09,D20,I,country,중국,7121818,2026-09-11
2021-09,FULL,I,country,중국,11409467,2026-09-11
2021-09,D10,I,country,미국,2545025,2026-09-11
2021-09,D20,I,country,미국,4036737,2026-09-11
2021-09,FULL,I,country,미국,5959730,2026-09-11
2021-09,D10,I,country,유럽연합,2051669,2026-09-11
2021-09,D20,I,country,유럽연합,3370972,2026-09-11
2021-09,FULL,I,country,유럽연합,5310873,2026-09-11
2021-09,D10,I,country,일본,1816147,2026-09-11
2021-09,D20,I,country,일본,3121649,2026-09-11
2021-09,FULL,I,country,일본,4649135,2026-09-11
2021-09,D10,I,country,호주,1242763,2026-09-11
2021-09,D20,I,country,호주,2376050,2026-09-11
2021-09,FULL,I,country,호주,3287105,2026-09-11
2021-09,D10,I,country,사우디아라비아,879951,2026-09-11
2021-09,D20,I,country,사우디아라비아,1457404,2026-09-11
2021-09,FULL,I,country,사우디아라비아,2085924,2026-09-11
2021-09,D10,I,country,대만,837364,2026-09-11
2021-09,D20,I,country,대만,1320943,2026-09-11
2021-09,FULL,I,country,대만,1939973,2026-09-11
2021-09,D10,I,country,러시아 연방,824317,2026-09-11
2021-09,D20,I,country,러시아 연방,1202724,2026-09-11
2021-09,FULL,I,country,러시아 연방,1602907,2026-09-11
2021-09,D10,I,country,베트남,640166,2026-09-11
2021-09,D20,I,country,베트남,1202881,2026-09-11
2021-09,FULL,I,country,베트남,1976767,2026-09-11
2021-09,D10,I,country,말레이시아,343708,2026-09-11
2021-09,D20,I,country,말레이시아,556433,2026-09-11
2021-09,FULL,I,country,말레이시아,924906,2026-09-11
2021-10,D10,I,country,중국,3315046,2026-09-11
2021-10,D20,I,country,중국,7918952,2026-09-11
2021-10,FULL,I,country,중국,11984639,2026-09-11
2021-10,D10,I,country,미국,2098905,2026-09-11
2021-10,D20,I,country,미국,4392624,2026-09-11
2021-10,FULL,I,country,미국,5995841,2026-09-11
2021-10,D10,I,country,유럽연합,1678944,2026-09-11
2021-10,D20,I,country,유럽연합,3723628,2026-09-11
2021-10,FULL,I,country,유럽연합,5372044,2026-09-11
2021-10,D10,I,country,일본,1526503,2026-09-11
2021-10,D20,I,country,일본,3162567,2026-09-11
2021-10,FULL,I,country,일본,4696430,2026-09-11
2021-10,D10,I,country,호주,1046106,2026-09-11
2021-10,D20,I,country,호주,1853607,2026-09-11
2021-10,FULL,I,country,호주,2878302,2026-09-11
2021-10,D10,I,country,사우디아라비아,715040,2026-09-11
2021-10,D20,I,country,사우디아라비아,1726716,2026-09-11
2021-10,FULL,I,country,사우디아라비아,2434351,2026-09-11
2021-10,D10,I,country,대만,663398,2026-09-11
2021-10,D20,I,country,대만,1390815,2026-09-11
2021-10,FULL,I,country,대만,1987232,2026-09-11
2021-10,D10,I,country,베트남,617251,2026-09-11
2021-10,D20,I,country,베트남,1288211,2026-09-11
2021-10,FULL,I,country,베트남,1975876,2026-09-11
2021-10,D10,I,country,러시아 연방,523089,2026-09-11
2021-10,D20,I,country,러시아 연방,1089987,2026-09-11
2021-10,FULL,I,country,러시아 연방,1524646,2026-09-11
2021-10,D10,I,country,말레이시아,255481,2026-09-11
2021-10,D20,I,country,말레이시아,532964,2026-09-11
2021-10,FULL,I,country,말레이시아,999565,2026-09-11
2021-11,D10,I,country,중국,4949736,2026-09-11
2021-11,D20,I,country,중국,9286258,2026-09-11
2021-11,FULL,I,country,중국,13663761,2026-09-11
2021-11,D10,I,country,미국,2907906,2026-09-11
2021-11,D20,I,country,미국,4923858,2026-09-11
2021-11,FULL,I,country,미국,6640496,2026-09-11
2021-11,D10,I,country,유럽연합,1775531,2026-09-11
2021-11,D20,I,country,유럽연합,3420407,2026-09-11
2021-11,FULL,I,country,유럽연합,5060102,2026-09-11
2021-11,D10,I,country,일본,1775102,2026-09-11
2021-11,D20,I,country,일본,3374022,2026-09-11
2021-11,FULL,I,country,일본,4863816,2026-09-11
2021-11,D10,I,country,호주,1508018,2026-09-11
2021-11,D20,I,country,호주,2438505,2026-09-11
2021-11,FULL,I,country,호주,3478892,2026-09-11
2021-11,D10,I,country,사우디아라비아,958565,2026-09-11
2021-11,D20,I,country,사우디아라비아,1854335,2026-09-11
2021-11,FULL,I,country,사우디아라비아,2565113,2026-09-11
2021-11,D10,I,country,대만,847243,2026-09-11
2021-11,D20,I,country,대만,1490243,2026-09-11
2021-11,FULL,I,country,대만,2193905,2026-09-11
2021-11,D10,I,country,베트남,763734,2026-09-11
2021-11,D20,I,country,베트남,1472251,2026-09-11
2021-11,FULL,I,country,베트남,2117855,2026-09-11
2021-11,D10,I,country,러시아 연방,677484,2026-09-11
2021-11,D20,I,country,러시아 연방,1643913,2026-09-11
2021-11,FULL,I,country,러시아 연방,2312061,2026-09-11
2021-11,D10,I,country,말레이시아,225220,2026-09-11
2021-11,D20,I,country,말레이시아,528252,2026-09-11
2021-11,FULL,I,country,말레이시아,845604,2026-09-11
2021-12,D10,I,country,중국,4932776,2026-09-11
2021-12,D20,I,country,중국,9103589,2026-09-11
2021-12,FULL,I,country,중국,13829109,2026-09-11
2021-12,D10,I,country,유럽연합,2160918,2026-09-11
2021-12,D20,I,country,유럽연합,3921249,2026-09-11
2021-12,FULL,I,country,유럽연합,6699505,2026-09-11
2021-12,D10,I,country,미국,2119450,2026-09-11
2021-12,D20,I,country,미국,3896125,2026-09-11
2021-12,FULL,I,country,미국,5701577,2026-09-11
2021-12,D10,I,country,일본,1914246,2026-09-11
2021-12,D20,I,country,일본,3356716,2026-09-11
2021-12,FULL,I,country,일본,5130742,2026-09-11
2021-12,D10,I,country,사우디아라비아,1531863,2026-09-11
2021-12,D20,I,country,사우디아라비아,2426416,2026-09-11
2021-12,FULL,I,country,사우디아라비아,3326878,2026-09-11
2021-12,D10,I,country,호주,1300208,2026-09-11
2021-12,D20,I,country,호주,2325421,2026-09-11
2021-12,FULL,I,country,호주,3831862,2026-09-11
2021-12,D10,I,country,대만,804036,2026-09-11
2021-12,D20,I,country,대만,1454480,2026-09-11
2021-12,FULL,I,country,대만,2187757,2026-09-11
2021-12,D10,I,country,러시아 연방,789205,2026-09-11
2021-12,D20,I,country,러시아 연방,1330349,2026-09-11
2021-12,FULL,I,country,러시아 연방,2023922,2026-09-11
2021-12,D10,I,country,베트남,726581,2026-09-11
2021-12,D20,I,country,베트남,1392481,2026-09-11
2021-12,FULL,I,country,베트남,2179674,2026-09-11
2021-12,D10,I,country,말레이시아,433400,2026-09-11
2021-12,D20,I,country,말레이시아,735799,2026-09-11
2021-12,FULL,I,country,말레이시아,1144029,2026-09-11
2022-01,D10,I,country,중국,4134269,2026-09-11
2022-01,D20,I,country,중국,9125971,2026-09-11
2022-01,FULL,I,country,중국,13178864,2026-09-11
2022-01,D10,I,country,미국,2236332,2026-09-11
2022-01,D20,I,country,미국,4775915,2026-09-11
2022-01,FULL,I,country,미국,7105625,2026-09-11
2022-01,D10,I,country,유럽연합,1494546,2026-09-11
2022-01,D20,I,country,유럽연합,3471892,2026-09-11
2022-01,FULL,I,country,유럽연합,5023341,2026-09-11
2022-01,D10,I,country,호주,1295977,2026-09-11
2022-01,D20,I,country,호주,2479616,2026-09-11
2022-01,FULL,I,country,호주,3955418,2026-09-11
2022-01,D10,I,country,일본,1115703,2026-09-11
2022-01,D20,I,country,일본,2851869,2026-09-11
2022-01,FULL,I,country,일본,4457192,2026-09-11
2022-01,D10,I,country,사우디아라비아,1034083,2026-09-11
2022-01,D20,I,country,사우디아라비아,2000666,2026-09-11
2022-01,FULL,I,country,사우디아라비아,3291498,2026-09-11
2022-01,D10,I,country,베트남,794176,2026-09-11
2022-01,D20,I,country,베트남,1615019,2026-09-11
2022-01,FULL,I,country,베트남,2311736,2026-09-11
2022-01,D10,I,country,대만,682035,2026-09-11
2022-01,D20,I,country,대만,1511809,2026-09-11
2022-01,FULL,I,country,대만,2120717,2026-09-11
2022-01,D10,I,country,러시아 연방,663673,2026-09-11
2022-01,D20,I,country,러시아 연방,1254168,2026-09-11
2022-01,FULL,I,country,러시아 연방,2016619,2026-09-11
2022-01,D10,I,country,말레이시아,547041,2026-09-11
2022-01,D20,I,country,말레이시아,980910,2026-09-11
2022-01,FULL,I,country,말레이시아,1563302,2026-09-11
2022-02,D10,I,country,중국,4105900,2026-09-11
2022-02,D20,I,country,중국,7080837,2026-09-11
2022-02,FULL,I,country,중국,10410116,2026-09-11
2022-02,D10,I,country,미국,1950498,2026-09-11
2022-02,D20,I,country,미국,4283506,2026-09-11
2022-02,FULL,I,country,미국,5965125,2026-09-11
2022-02,D10,I,country,일본,1859746,2026-09-11
2022-02,D20,I,country,일본,3251012,2026-09-11
2022-02,FULL,I,country,일본,4713195,2026-09-11
2022-02,D10,I,country,유럽연합,1823468,2026-09-11
2022-02,D20,I,country,유럽연합,3413752,2026-09-11
2022-02,FULL,I,country,유럽연합,5165116,2026-09-11
2022-02,D10,I,country,호주,1138322,2026-09-11
2022-02,D20,I,country,호주,2130926,2026-09-11
2022-02,FULL,I,country,호주,3319970,2026-09-11
2022-02,D10,I,country,사우디아라비아,1010234,2026-09-11
2022-02,D20,I,country,사우디아라비아,1802047,2026-09-11
2022-02,FULL,I,country,사우디아라비아,2713941,2026-09-11
2022-02,D10,I,country,베트남,725382,2026-09-11
2022-02,D20,I,country,베트남,1388757,2026-09-11
2022-02,FULL,I,country,베트남,2073064,2026-09-11
2022-02,D10,I,country,대만,616821,2026-09-11
2022-02,D20,I,country,대만,1264782,2026-09-11
2022-02,FULL,I,country,대만,1982899,2026-09-11
2022-02,D10,I,country,러시아 연방,607376,2026-09-11
2022-02,D20,I,country,러시아 연방,1215365,2026-09-11
2022-02,FULL,I,country,러시아 연방,1708454,2026-09-11
2022-02,D10,I,country,말레이시아,444852,2026-09-11
2022-02,D20,I,country,말레이시아,952657,2026-09-11
2022-02,FULL,I,country,말레이시아,1208933,2026-09-11
2022-03,D10,I,country,중국,4188521,2026-09-11
2022-03,D20,I,country,중국,7681132,2026-09-11
2022-03,FULL,I,country,중국,12626984,2026-09-11
2022-03,D10,I,country,미국,2237780,2026-09-11
2022-03,D20,I,country,미국,4665278,2026-09-11
2022-03,FULL,I,country,미국,6996572,2026-09-11
2022-03,D10,I,country,유럽연합,1918868,2026-09-11
2022-03,D20,I,country,유럽연합,3537757,2026-09-11
2022-03,FULL,I,country,유럽연합,5860515,2026-09-11
2022-03,D10,I,country,일본,1726415,2026-09-11
2022-03,D20,I,country,일본,3344615,2026-09-11
2022-03,FULL,I,country,일본,5335420,2026-09-11
2022-03,D10,I,country,호주,1290138,2026-09-11
2022-03,D20,I,country,호주,2563183,2026-09-11
2022-03,FULL,I,country,호주,4394022,2026-09-11
2022-03,D10,I,country,사우디아라비아,835997,2026-09-11
2022-03,D20,I,country,사우디아라비아,2157534,2026-09-11
2022-03,FULL,I,country,사우디아라비아,3468901,2026-09-11
2022-03,D10,I,country,대만,777229,2026-09-11
2022-03,D20,I,country,대만,1469159,2026-09-11
2022-03,FULL,I,country,대만,2419488,2026-09-11
2022-03,D10,I,country,베트남,645736,2026-09-11
2022-03,D20,I,country,베트남,1493230,2026-09-11
2022-03,FULL,I,country,베트남,2632676,2026-09-11
2022-03,D10,I,country,러시아 연방,446888,2026-09-11
2022-03,D20,I,country,러시아 연방,1038995,2026-09-11
2022-03,FULL,I,country,러시아 연방,1656503,2026-09-11
2022-03,D10,I,country,말레이시아,434934,2026-09-11
2022-03,D20,I,country,말레이시아,715074,2026-09-11
2022-03,FULL,I,country,말레이시아,1325683,2026-09-11
2022-04,D10,I,country,중국,3442557,2026-09-11
2022-04,D20,I,country,중국,8125180,2026-09-11
2022-04,FULL,I,country,중국,12332268,2026-09-11
2022-04,D10,I,country,미국,2167986,2026-09-11
2022-04,D20,I,country,미국,4423966,2026-09-11
2022-04,FULL,I,country,미국,6606658,2026-09-11
2022-04,D10,I,country,유럽연합,1964419,2026-09-11
2022-04,D20,I,country,유럽연합,4002463,2026-09-11
2022-04,FULL,I,country,유럽연합,5515213,2026-09-11
2022-04,D10,I,country,일본,1477036,2026-09-11
2022-04,D20,I,country,일본,3314701,2026-09-11
2022-04,FULL,I,country,일본,4879908,2026-09-11
2022-04,D10,I,country,사우디아라비아,1188528,2026-09-11
2022-04,D20,I,country,사우디아라비아,2456530,2026-09-11
2022-04,FULL,I,country,사우디아라비아,3530835,2026-09-11
2022-04,D10,I,country,호주,716728,2026-09-11
2022-04,D20,I,country,호주,1810744,2026-09-11
2022-04,FULL,I,country,호주,2936619,2026-09-11
2022-04,D10,I,country,베트남,675622,2026-09-11
2022-04,D20,I,country,베트남,1514144,2026-09-11
2022-04,FULL,I,country,베트남,2338354,2026-09-11
2022-04,D10,I,country,대만,657186,2026-09-11
2022-04,D20,I,country,대만,1650706,2026-09-11
2022-04,FULL,I,country,대만,2398831,2026-09-11
2022-04,D10,I,country,러시아 연방,458439,2026-09-11
2022-04,D20,I,country,러시아 연방,1196575,2026-09-11
2022-04,FULL,I,country,러시아 연방,1682872,2026-09-11
2022-04,D10,I,country,말레이시아,375868,2026-09-11
2022-04,D20,I,country,말레이시아,769046,2026-09-11
2022-04,FULL,I,country,말레이시아,1168138,2026-09-11
2022-05,D10,I,country,중국,4490422,2026-09-11
2022-05,D20,I,country,중국,9481428,2026-09-11
2022-05,FULL,I,country,중국,14515941,2026-09-11
2022-05,D10,I,country,미국,2132153,2026-09-11
2022-05,D20,I,country,미국,5285284,2026-09-11
2022-05,FULL,I,country,미국,7196286,2026-09-11
2022-05,D10,I,country,유럽연합,1829540,2026-09-11
2022-05,D20,I,country,유럽연합,3847185,2026-09-11
2022-05,FULL,I,country,유럽연합,6058720,2026-09-11
2022-05,D10,I,country,사우디아라비아,1370104,2026-09-11
2022-05,D20,I,country,사우디아라비아,2838079,2026-09-11
2022-05,FULL,I,country,사우디아라비아,3730847,2026-09-11
2022-05,D10,I,country,일본,1094065,2026-09-11
2022-05,D20,I,country,일본,2733616,2026-09-11
2022-05,FULL,I,country,일본,4259692,2026-09-11
2022-05,D10,I,country,호주,880751,2026-09-11
2022-05,D20,I,country,호주,2576359,2026-09-11
2022-05,FULL,I,country,호주,3832748,2026-09-11
2022-05,D10,I,country,대만,814231,2026-09-11
2022-05,D20,I,country,대만,1656373,2026-09-11
2022-05,FULL,I,country,대만,2427229,2026-09-11
2022-05,D10,I,country,베트남,683292,2026-09-11
2022-05,D20,I,country,베트남,1360061,2026-09-11
